GENE	REALFC	PVAL	LOG2FC	LOGPVAL	DEG
Prrg2_uc009gsv.1	1.04069001895	0.920249106827	0.0575404099265	0.0360945953976	0
Snrpd2_uc009fkv.1	1.16657075139	0.937509070362	0.222273808032	0.0280245217985	0
Skida1_uc008ill.1	0.125323096274	0.998638267121	-2.99627577592	0.000591796100613	0
Ushbp1_uc009mcy.2	1.12118027757	0.906458520338	0.16501827158	0.042652064487	0
Creb1_uc007bgr.1	1.30391191346	0.858510451224	0.382846410742	0.0662544135129	0
Gldn_uc009pqx.1	35.6178205918	1.0	5.15452733739	1.51881575982e-14	0
Xrcc2_uc008wta.1	1.15041963081	1.0	0.202160199312	1.7357894398e-15	0
Tmem175_uc008yop.2	0.963501550094	0.950518803218	-0.0536411073382	0.0220392874748	0
Frrs1l_uc008sxx.2	35.3431618116	1.0	5.14335920455	1.51881575982e-14	0
Lepr_uc008tvw.2	3.18880570233	0.999999812239	1.67301619517	8.15437371679e-08	0
Dnajc25_uc008szn.2	0.576986000184	1e-17	-0.793391780713	17.0	1
Kcnq2_uc008okr.1	0.633016024689	1.0	-0.659686073201	2.16973679974e-15	0
Rpl13a_uc009gtj.2	1.50536676	0.965179271004	0.590115020789	0.0153920139341	0
Ncaph2_uc007xgg.3	1.12665865367	0.910576769591	0.172050485116	0.0406834334998	0
Aurkaip1_uc008wey.2	0.845618536617	0.938615452499	-0.241921092821	0.0275123002408	0
Sorcs1_uc008hvz.2	1.26173861573	1.0	0.335413069715	1.7357894398e-15	0
Taf1b_uc007nei.2	0.497397345041	4.4408920985e-16	-1.00752928799	15.3525297789	1
Arpc4_uc009dfs.2	2.08678062194	0.0535484699791	1.06127894153	1.27125293359	0
Slc25a26_uc009czr.2	0.524582803231	1.81374038011e-09	-0.93075758065	8.741424878	1
Pfkfb4_uc009rri.1	2.39043238445	1e-17	1.25727159832	17.0	1
Selenbp1_uc008qhf.1	0.288731094648	1e-17	-1.79220160914	17.0	1
Mettl20_uc009etv.2	0.281398156883	1e-17	-1.82931521573	17.0	1
Crls1_uc008mnk.1	0.442096995988	1e-17	-1.17756516355	17.0	1
Polr3c_uc008qoa.2	1.34321938551	7.30566527685e-06	0.425694956689	5.13634022971	1
Nelfe_uc008cdv.1	0.767985784221	0.84357786783	-0.380848488658	0.0738748229647	0
Dgkb_uc007nki.1	1.90847653452	1.0	0.93242144815	3.90552623954e-15	0
Pcnxl3_uc008gen.2	1.4172869308	0.635424194113	0.503131862513	0.196936253201	0
Mirg_uc007pbd.2	8.84317070574	3.82891554204e-05	3.14456373854	4.41692421319	1
Mybpc2_uc009gpv.2	0.635583161497	1.0	-0.653847191011	2.60368415969e-15	0
Mlkl_uc009nmd.1	0.877122098405	0.845064009641	-0.18915041014	0.0731103940315	0
